1932	1991	1599	2488	1190	2892	2118	2001	2110	2095	1428	2645	3525	569	2900	1168	2117	2066	2050	1801	
1932	1991	1599	2488	1190	2892	2117	2001	2110	2095	1428	2645	3525	569	2900	1168	2117	2066	2050	1801	
1931	1991	1599	2488	1190	2892	2117	2002	2110	2095	1428	2645	3525	569	2900	1168	2117	2066	2050	1800	
1931	1991	1599	2488	1190	2892	2117	2002	2110	2095	1428	2645	3525	569	2901	1168	2118	2066	2050	1800	
1932	1991	1599	2488	1190	2892	2118	2002	2110	2095	1427	2645	3525	569	2901	1168	2118	2066	2050	1801	
1932	1991	1599	2488	1190	2892	2117	2001	2110	2095	1428	2645	3525	569	2900	1168	2118	2066	2050	1801	
1931	1991	1599	2488	1190	2892	2118	2001	2110	2095	1428	2645	3525	569	2900	1168	2118	2066	2050	1801	
1931	1991	1599	2488	1190	2892	2117	2002	2110	2095	1428	2645	3525	569	2900	1168	2118	2066	2050	1800	
1932	1991	1599	2488	1190	2892	2117	2001	2110	2095	1427	2645	3525	569	2900	1168	2118	2066	2050	1800	
1932	1991	1599	2488	1190	2892	2118	2002	2110	2095	1427	2645	3525	569	2901	1168	2118	2066	2050	1800	
1932	1991	1599	2488	1190	2892	2118	2002	2110	2095	1428	2645	3525	569	2900	1168	2118	2065	2050	1801	
1932	1990	1599	2488	1190	2892	2117	2001	2110	2095	1428	2645	3525	569	2900	1168	2118	2066	2050	1801	
1931	1991	1599	2488	1190	2892	2118	2002	2110	2095	1428	2645	3525	569	2900	1168	2117	2066	2050	1801	
1932	1991	1599	2488	1190	2892	2117	2001	2110	2095	1428	2645	3525	569	2900	1168	2118	2066	2050	1801	
1932	1991	1599	2488	1189	2892	2118	2001	2110	2095	1427	2645	3525	569	2900	1168	2118	2066	2050	1801	
1932	1991	1599	2488	1190	2892	2118	2002	2110	2095	1428	2645	3525	570	2900	1168	2117	2066	2050	1800	
1932	1991	1599	2488	1190	2892	2117	2002	2110	2095	1428	2645	3525	569	2900	1168	2117	2066	2050	1801	
1931	1991	1599	2488	1190	2892	2118	2002	2110	2095	1428	2645	3525	569	2900	1168	2118	2066	2050	1801	
1932	1991	1599	2488	1189	2892	2118	2002	2110	2095	1427	2645	3525	569	2900	1168	2118	2066	2050	1801	
1932	1991	1599	2488	1190	2893	2117	2001	2110	2095	1428	2646	3525	569	2901	1168	2117	2066	2050	1800	
1931	1991	1599	2488	1190	2892	2118	2002	2110	2095	1427	2645	3525	569	2901	1168	2117	2066	2050	1800	
1932	1991	1599	2488	1190	2892	2117	2002	2110	2095	1428	2645	3525	569	2900	1168	2117	2066	2050	1800	
1931	1991	1599	2488	1190	2892	2118	2002	2110	2095	1428	2645	3525	569	2900	1168	2118	2065	2050	1801	
1931	1991	1599	2488	1190	2892	2118	2002	2111	2095	1428	2645	3525	569	2900	1168	2117	2066	2050	1800	
1931	1991	1599	2488	1190	2892	2117	2001	2110	2095	1428	2646	3525	569	2901	1168	2117	2066	2050	1801	
1931	1991	1599	2488	1189	2892	2118	2001	2110	2095	1428	2645	3525	569	2900	1168	2118	2066	2050	1801	
1932	1991	1599	2488	1189	2892	2118	2002	2110	2095	1428	2645	3525	570	2900	1168	2118	2066	2050	1801	
1931	1982	1599	2493	1190	2892	2117	2001	2110	2095	1428	2645	3525	570	2900	1168	2117	2066	2050	1801	
1932	1960	1599	2500	1190	2892	2117	2001	2110	2095	1428	2645	3525	569	2901	1168	2118	2066	2050	1801	
1932	1925	1599	2514	1190	2892	2116	2000	2110	2095	1427	2645	3525	569	2901	1168	2118	2066	2050	1800	
1931	1880	1599	2524	1190	2890	2116	2000	2110	2094	1427	2645	3525	569	2901	1168	2118	2066	2050	1801	
1935	1827	1599	2526	1190	2889	2117	2001	2110	2095	1428	2645	3525	569	2900	1168	2118	2066	2050	1801	
1944	1762	1599	2526	1190	2882	2117	2001	2110	2095	1428	2644	3525	569	2900	1169	2118	2066	2050	1801	
1946	1687	1599	2525	1190	2866	2117	2000	2110	2095	1428	2644	3525	569	2899	1169	2118	2066	2050	1801	
1944	1612	1598	2526	1190	2838	2116	2000	2110	2095	1429	2644	3525	569	2899	1169	2117	2066	2050	1800	
1941	1534	1597	2526	1193	2798	2116	2000	2110	2095	1429	2644	3525	570	2899	1169	2118	2066	2050	1800	
1941	1461	1597	2524	1199	2743	2116	1999	2110	2094	1430	2643	3525	570	2898	1169	2117	2067	2050	1800	
1938	1409	1599	2520	1218	2679	2115	1997	2110	2094	1431	2642	3525	570	2896	1171	2117	2067	2050	1800	
1938	1387	1601	2516	1252	2609	2114	1987	2110	2092	1429	2641	3526	569	2895	1170	2118	2066	2050	1801	
1938	1386	1603	2511	1304	2535	2112	1977	2110	2088	1429	2641	3525	569	2896	1170	2117	2065	2050	1801	
1938	1391	1610	2506	1371	2461	2112	1973	2110	2087	1429	2641	3525	569	2895	1170	2117	2063	2050	1801	
1937	1401	1617	2501	1448	2394	2112	1973	2111	2086	1431	2639	3525	569	2893	1172	2117	2063	2050	1801	
1936	1415	1620	2495	1520	2343	2113	1974	2111	2087	1431	2638	3525	570	2893	1173	2117	2063	2050	1801	
1936	1433	1620	2491	1586	2306	2113	1974	2112	2086	1431	2639	3525	569	2893	1173	2117	2063	2050	1801	
1936	1451	1622	2490	1646	2279	2114	1975	2111	2087	1432	2639	3525	570	2893	1173	2117	2063	2050	1801	
1938	1464	1622	2488	1702	2252	2114	1975	2112	2086	1432	2638	3525	569	2892	1173	2118	2064	2050	1800	
1945	1476	1622	2487	1755	2224	2115	1977	2112	2086	1433	2638	3525	569	2892	1174	2118	2063	2050	1801	
1958	1487	1622	2486	1809	2195	2117	1977	2112	2087	1435	2638	3525	570	2894	1174	2117	2064	2050	1800	
1977	1502	1623	2486	1868	2166	2117	1977	2112	2087	1435	2638	3525	570	2895	1173	2117	2064	2050	1800	
2000	1522	1625	2489	1925	2139	2117	1977	2112	2086	1435	2639	3524	570	2895	1174	2118	2063	2050	1800	
2021	1548	1628	2489	1980	2109	2117	1977	2112	2087	1435	2639	3524	569	2895	1173	2117	2063	2050	1801	
2039	1575	1632	2489	2031	2074	2117	1977	2112	2086	1435	2638	3525	570	2895	1173	2118	2063	2050	1801	
2057	1609	1639	2489	2082	2033	2117	1978	2112	2086	1435	2638	3525	569	2895	1173	2117	2064	2050	1800	
2076	1645	1647	2489	2128	1987	2117	1978	2112	2086	1436	2638	3525	570	2894	1173	2117	2064	2050	1801	
2097	1684	1649	2489	2168	1932	2118	1979	2112	2086	1435	2638	3525	570	2896	1174	2117	2064	2050	1800	
2114	1722	1648	2489	2196	1874	2121	1984	2112	2087	1437	2639	3524	570	2900	1172	2117	2063	2050	1801	
2126	1765	1650	2485	2211	1813	2126	1988	2113	2087	1441	2641	3524	569	2906	1171	2117	2063	2050	1801	
2137	1814	1653	2482	2222	1758	2131	1993	2112	2087	1446	2641	3523	570	2908	1172	2117	2062	2050	1801	
2150	1872	1656	2480	2229	1725	2139	2000	2113	2086	1449	2640	3522	569	2909	1174	2118	2063	2050	1801	
2170	1936	1659	2475	2235	1715	2148	2007	2115	2086	1450	2640	3522	570	2909	1175	2118	2063	2050	1801	
2199	2002	1664	2464	2240	1715	2160	2014	2115	2087	1450	2641	3523	569	2908	1175	2118	2063	2051	1801	
2235	2069	1668	2447	2244	1713	2173	2022	2116	2086	1451	2640	3522	569	2908	1176	2118	2063	2050	1800	
